,text,dataset,aspect_str,aspects
34,"it O 's O not O my O first O choice O in O cameras B-aspect , O",Canon S100.txt,cameras[-1][cc],['cameras']
35,"I O have O come O across O many O other O beginner O cameras O that O I O prefer O over O this O camera O , O but O the O thing O you O have O to O keep O in O mind O about O this O camera O is O the O size B-aspect . O",Canon S100.txt,size[+2],['size']
36,"If O you O are O just O looking O for O something O to O keep O with O you O at O all O times O , O then O this O is O a O great O camera B-aspect choice O . O",Canon S100.txt,camera[+2],['camera']
37,I O researched O digital O cameras O for O a O month O before O purchasing O the O s100 O ... O,Canon S100.txt,,[]
38,"after O considering O my O needs O further O and O researching O the O marketplace O , O I O decided O on O the O s100 B-aspect . O",Canon S100.txt,s100[+2],['s100']
39,I O have O had O this O little O gem O for O four O months O now O . O,Canon S100.txt,,[]
40,"It O has O given O me O zero O problems O , O and O the O more O I O use O it O , O the O better O I O become O at O taking O advantage O of O its O strengths O . O",Canon S100.txt,camera[+2],['camera']
41,"I O had O a O regular O Canon O Elph O APS O , O as O well O as O a O JVC O digital O camera O . O",Canon S100.txt,,[]
42,I O was O looking O for O a O blend O of O the O two O and O so O I O bought O this O camera O . O,Canon S100.txt,,[]
43,I O 'll O share O some O observations O that O may O differ O a O bit O from O what O other O reviewers O have O noted O . O,Canon S100.txt,,[]
44,1 O It O is O perhaps O too O small B-aspect . O,Canon S100.txt,small[-1],['small']
45,I O find O it O a O bit O difficult O to O manage O the O very O tiny O buttons B-aspect and O impossible O to O read B-aspect the O icons O without O my O reading O glasses O on O . O,Canon S100.txt,"buttons[-2],read[-2]","['buttons', 'read']"
46,Its O size B-aspect makes O holding O it O steady O for O long O a O bit O of O a O challenge O not O enough O camera O body O to O grip O with O more O than O your O finger O tips O . O,Canon S100.txt,size[-2],['size']
47,2 O The O delay B-aspect from O the O time O you O fully O depress O the O shutter O to O the O time O the O picture O is O taken O is O too O long O and O may O yield O some O fuzzy O shots B-aspect . O,Canon S100.txt,"delay[-2],shots[-2]","['delay', 'shots']"
48,This O is O due O to O the O unusually O slow O autofocus B-aspect system O . O,Canon S100.txt,autofocus[-2],['autofocus']
49,"3 O The O lack O of O an O intermediate O resolution B-aspect setting I-aspect , O as O other O reviewers O have O suggested O , O is O a O problem O , O but O that O problem O is O meaningless O with O a O larger O CompactFlash O memory O card O",Canon S100.txt,resolution setting[-1],['resolution setting']
50,I O got O a O 64 O meg O card O for O $ O ... O and O it O holds O 105 O pics O at O 1600 O x O 1200 O res O . O,Canon S100.txt,,[]
51,4 O The O camera O gets O really O hot B-aspect when O you O are O busy O snapping O away O . O,Canon S100.txt,hot[-2],['hot']
52,It O is O hot B-aspect enough O to O be O annoying O . O,Canon S100.txt,hot[-2],['hot']
53,Canon O says O it O 's O normal O . O,Canon S100.txt,,[]
54,I O have O found O it O gets O less O warm O with O the O LCD O off O . O,Canon S100.txt,,[]
55,This O wonderfully O small B-aspect digital O camera O produces O fantastically O good O pictures B-aspect printed O on O any O decent O photo-quality O printer O with O photo O quality O paper O . O,Canon S100.txt,"small[+3],pictures[+3]","['small', 'pictures']"
56,It O will O not O replace O your O high-end O 35mm O SLR O but O it O 's O a O great O toy O to O keep O near O you O at O all O times O for O snapshots B-aspect . O,Canon S100.txt,snapshots[+1][cc],['snapshots']
57,I O have O used O many O digital O cameras O . O,Canon S100.txt,,[]
58,This O IS O the O best O camera B-aspect you O can O have O for O digital O images O if O you O want O to O : O,Canon S100.txt,camera[+3],['camera']
59,Take O quick O pictures B-aspect with O excelent O resolution O,Canon S100.txt,pictures[+2],['pictures']
60,Hate O to O wait B-aspect between O shots O,Canon S100.txt,wait[+2],['wait']
61,Download B-aspect it O fast O to O your O computer O,Canon S100.txt,Download[+2],['Download']
62,Have O a O great O and O easy O to O use O bundled B-aspect software I-aspect,Canon S100.txt,bundled software[+2],['bundled software']
63,Travel O with O it O without O knowing O you O have O it O in O your O pocket O,Canon S100.txt,size[+2],['size']
64,"FYI O , O Battery B-aspect does O n't O die O if O you O do O n't O use O LCD O",Canon S100.txt,Battery[+1],['Battery']
65,The O color B-aspect and I-aspect light I-aspect I O captured O with O this O camera O on O a O 12-day O trip O to O Turkey O gorgeous O vividly O colored O ceramic O tiles O inside O darkened O mosques O were O far O superior O to O anything O I O 've O ever O gotten O with O a O traditional O 35-mm O film O camera O . O,Canon S100.txt,color and light[+3],['color and light']
66,I O love O this O camera B-aspect . O,Canon S100.txt,camera[+3],['camera']
67,"I O do O n't O believe O this O camera B-aspect is O still O available O . O But O if O you O can O find O one O , O you O might O like O to O get O it O . O",Canon S100.txt,camera[+1],['camera']
68,"It O 's O still O one O of O the O smallest B-aspect 2MP O digital O cameras O on O the O market O , O and O absolutely O one O of O the O best-built B-aspect most O stylish O cameras O ever O . O",Canon S100.txt,"smallest[+3],best-built[+3]","['smallest', 'best-built']"
69,I O bought O my O camera O based O on O recommendations O from O my O other O friends O who O own O it O . O,Canon S100.txt,,[]
70,I O am O very O pleased O with O my O purchase B-aspect . O,Canon S100.txt,purchase[+2],['purchase']
71,It O 's O best O to O list O the O pros O and O cons O of O this O camera O : O,Canon S100.txt,,[]
72,I O 've O been O incredibly O happy O with O this O camera B-aspect . O,Canon S100.txt,camera[+3],['camera']
73,This O camera B-aspect is O great O if O you O 're O used O to O a O high-end O SLR O . O,Canon S100.txt,camera[+2][cc],['camera']
74,"It O 's O overkill O for O simple O snapshots B-aspect , O unless O you O 've O got O way O too O much O money O to O blow O . O",Canon S100.txt,snapshots[+1][cc],['snapshots']
75,"Exposure B-aspect compensation O in O 1/3 O stop O increments O I O leave O it O set O on O +1/3 O stop O to O brighten O up O the O default O Exposure B-aspect , O which O goes O a O bit O dark O for O my O taste O . O",Canon S100.txt,Exposure[+1],['Exposure']
76,"Slow-syncro O flash B-aspect , O macro/infinity O mode B-aspect , O etc O . O",Canon S100.txt,"flash[+2], mode[+2]","['flash', 'mode']"
77,"The O zoom B-aspect range I-aspect is O a O little O narrow O 35-70mm O in O 35mm O film O equivalent O , O but O given O that O the O camera O is O the O same O as O my O wallet O , O I O ca O n't O think O of O any O real O complaint O . O",Canon S100.txt,"zoom range[-1],small[+2]","['zoom range', 'small']"
78,"The O SS O body B-aspect is O wonderful O , O feels O high-quality O . O",Canon S100.txt,body[+2],['body']
79,It O 's O the O same O body B-aspect as O the O popular O ELP2 O APS O camera O take O a O look O at O a O standard O credit O card O from O your O wallet O and O you O 'll O have O an O idea O of O the O front O profile O ! O . O,Canon S100.txt,body[+2][cs],['body']
80,A O 2X O optical O zoom O you O can O pretty O much O ignore O any O time O a O manufacturer O refers O to O `` O digital O zoom O '' O,Canon S100.txt,,[]
81,I O left O the O camera O in O my O car O in O Maine O not O a O very O hot O place O and O the O lcd B-aspect screen O cracked O ! O,Canon S100.txt,lcd[-3],['lcd']
82,I O then O realized O a O major O design B-aspect flaw O . O,Canon S100.txt,design[-2],['design']
83,All O the O camera O 's O functionality B-aspect is O only O available O or O selectable O when O the O screen O is O functional O . O,Canon S100.txt,functionality[-2],['functionality']
84,"When O the O screen B-aspect stops O working O , O you O 're O out O of O luck O ! O",Canon S100.txt,screen[-2],['screen']
85,I O wrote O another O review O and O this O is O the O update O . O,Canon S100.txt,,[]
86,"I O discovered O that O the O camera O has O a O manual B-aspect mode I-aspect that O gives O you O total O control O over O exposure O , O white O balance O , O flash O red O eye O , O person O against O bright O background O , O flash O on O , O flash O off O , O flash O automatic O . O",Canon S100.txt,manual mode[+3],['manual mode']
87,"I O have O used O this O camera O for O about O 3 O weeks O so O far O , O taking O over O 500 O pictures O . O",Canon S100.txt,,[]
88,I O have O 2 O batteries O and O a O 128 O mb O card O . O,Canon S100.txt,,[]
89,Here O are O some O useful O facts O : O - O,Canon S100.txt,,[]
90,"On O a O battery O charge O , O the O camera O takes O approximately O 70 O pictures O , O where O the O camera O is O opened O and O closed O between O pictures O . O",Canon S100.txt,,[]
91,A O 64mb O card O stores O approximately O 100 O pictures O at O default O resolution O ie O between O 500k O and O 1.5mb O per O picture O . O,Canon S100.txt,,[]
92,The O viewfinder B-aspect does O not O accurately O represent O the O pucture O being O taken O . O,Canon S100.txt,viewfinder[-2],['viewfinder']
93,The O LCD O should O be O used O . O,Canon S100.txt,,[]
94,"However O , O in O dark O settings O you O must O use O the O viewfinder O . O",Canon S100.txt,,[]
95,The O digital O zoom B-aspect is O crap O . O,Canon S100.txt,zoom[-3],['zoom']
96,Turn O it O off O . O,Canon S100.txt,,[]
97,It O fits B-aspect in O your O pocket O . O,Canon S100.txt,fits[+2],['fits']
98,The O closest O competitor O is O the O SONY O DSC-P1 O 3.3mp O . O,Canon S100.txt,,[]
99,But O that O camera O is O a O little O larger O and O you O defeat O the O whole O purpose O of O having O a O truly O portable O camera O . O,Canon S100.txt,,[]
100,I O take O my O camera O everywhere O . O,Canon S100.txt,,[]
101,Tamrac O makes O a O tiny O pouch O that O is O best O for O the O camera O . O,Canon S100.txt,,[]
102,The O front O even O has O a O zipper O for O an O extra O battery O and O your O wallet O stuff O . O,Canon S100.txt,,[]
103,The O panorama B-aspect setting I-aspect is O unbelieveable O ! O,Canon S100.txt,panorama setting[+3],['panorama setting']
104,"You O take O around O 12 O pictures O in O a O circle O , O stitch O them O together O and O voila O ; O you O have O a O perfect O memory O of O where O you O were O standing O ! O",Canon S100.txt,,[]
105,The O pictures B-aspect are O a O little O dark O sometimes O . O,Canon S100.txt,pictures[-1],['pictures']
106,You O have O the O option O to O have O the O flash B-aspect automatic O or O off O . O,Canon S100.txt,flash[+1],['flash']
107,The O new O Canon O s300 O is O 33 O % O larger O and O 26 O % O heavier O than O the O S100 B-aspect . O,Canon S100.txt,S100[+2],['S100']
108,The O movie B-aspect mode I-aspect can O only O record O a O max O of O 30 O seconds O at O 160X120 O per O clip O and O a O max O of O 4 O seconds O at O 640X480 O . O,Canon S100.txt,movie mode[-1],['movie mode']
109,"It O has O one O more O resolution O of O 1024X768 O and O a O `` O Normal O '' O compression O mode B-aspect . O And O , O it O has O the O 3X O zoom O . O",Canon S100.txt,mode[+2][cs],['mode']
110,The O price B-aspect is O $ O ... O more O . O,Canon S100.txt,price[-1][cs],['price']
111,I O originally O gave O this O camera O 5 O stars O . O When O I O had O Windows O 98 O it O was O wonderful O but O I O got O a O new O computer O last O November O with O XP O the O usb O software B-aspect is O Sooo O ... O not O compatible O with O XP O,Canon S100.txt,software[-3],['software']
112,I O have O found O however O that O you O can O just O buy O a O card O reader O to O solve O this O problem O . O,Canon S100.txt,,[]
113,The O new O drivers B-aspect on O cannon O 's O site O do O not O help O at O all O but O try O them O if O you O want O they O have O made O me O have O to O use O the O backup O software O . O,Canon S100.txt,drivers[-1],['drivers']
114,The O Adobe O software B-aspect also O was O wonderful O in O 98 O but O it O will O not O let O you O print O correctly O with O XP O so O you O are O forced O to O create O your O document O then O either O print O it O from O Windows O or O export O it O to O another O application O . O,Canon S100.txt,software[-2],['software']
115,But O it O takes O gorgeous O pictures B-aspect for O a O 2.1 O MP O camera O . O,Canon S100.txt,pictures[+3],['pictures']
116,I O love O this O camera B-aspect ! O,Canon S100.txt,camera[+3],['camera']
117,"the O only O thing O I O do O n't O like O about O it O is O that O You O have O to O buy O a O larger O memory B-aspect card O , O first O thing O ! O",Canon S100.txt,memory[-2][s],['memory']
118,I O got O this O camera O for O an O unbelievably O low O price B-aspect at O amazon O . O,Canon S100.txt,price[+3],['price']
119,I O would O recommend O this O camera B-aspect unequivocally O ! O,Canon S100.txt,camera[+3],['camera']
120,I O got O this O camera B-aspect for O an O unbelievably O low O price O at O amazon O . O,Canon S100.txt,camera[+3],['camera']
121,I O would O recommend O this O camera B-aspect unequivocally O ! O,Canon S100.txt,camera[+3],['camera']
122,"My O last O digital O camera O was O an O Apple O QuickTake O 200 O , O which O shot O 640x480 O pixel O images O . O",Canon S100.txt,,[]
123,The O Apple O was O actually O better O in O two O repects O : O it O turned-on O quickly O and O it O showed O you O what O you O just O shot O right O after O you O shot O it O . O,Canon S100.txt,,[]
124,The O ELPH O will O do O the O latter O but O you O must O hold O down O the O shutter O button O to O view O it O . O,Canon S100.txt,,[]
125,But O this O DOES O work O even O if O you O turn O off O the O LCD O viewing O -- O great O battery B-aspect saver O . O,Canon S100.txt,battery[+2],['battery']
126,I O 've O been O using O this O camera O for O a O few O months O now O . O,Canon S100.txt,,[]
127,"A O great O camera B-aspect , O but O here O are O some O points O which O I O do O n't O notice O in O most O of O the O reviews O here O , O which O may O be O of O concern O especially O to O the O more O advanced O amatuer O : O",Canon S100.txt,camera[+2],['camera']
128,Good O quality O and O fun O ! O,Canon S100.txt,,[]
129,I O purchased O the O Elph B-aspect s100 I-aspect mainly O because O I O thought O it O was O cool O . O,Canon S100.txt,Elph s100[+2],['Elph s100']
130,I O 'm O a O professional O photographer O using O pro O digital O equipment O and O I O was O looking O for O something O to O have O around O the O house O so O that O my O wife O could O capture O candid O moments O with O my O kids O . O,Canon S100.txt,,[]
131,"In O practice O , O we O 've O been O VERY O happy O with O the O results O . O",Canon S100.txt,,[]
132,"The O camera O does O a O great O job O with O exposure B-aspect and O prints B-aspect made O with O my O professional O printer O looks O great O not O as O good O as O prints B-aspect from O my O pro O digital O camera O , O but O still O VERY O good O . O",Canon S100.txt,"exposure[+2],prints[+2][cc]","['exposure', 'prints']"
133,"My O last O digital O camera O was O the O Canon O Powershot O A5 O Zoom O , O which O I O liked O quite O a O bit O . O",Canon S100.txt,,[]
134,"But O I O was O ready O to O upgrade O and O when O I O discovered O that O Canon O was O going O to O come O out O with O an O even O smaller B-aspect digital O camera O with O a O higher O resolution B-aspect , O I O had O to O have O the O S100 O . O",Canon S100.txt,"smaller[+1],resolution[+1]","['smaller', 'resolution']"
135,"This O is O my O second O digital O camera O , O but O I O 'm O much O more O impressed O with O the O Canon O S100 B-aspect Digital O Elph O than O I O EVER O was O with O my O Kodak O DC240 O . O",Canon S100.txt,S100[+3][cc],['S100']
136,"This O camera O is O so O light B-aspect and O tiny B-aspect that O I O literally O carry O it O everywhere O with O me O , O which O is O great O considering O I O 'm O an O artist O and O like O to O capture O interesting O items O for O future O painting O . O",Canon S100.txt,"light[+3][u],tiny[+3][u]","['light', 'tiny']"
137,The O software B-aspect that O comes O with O the O Digital O Elph O is O very O nice O and O intuitive O . O,Canon S100.txt,software[+2],['software']
138,I O especially O like O the O way O that O ZoomBrowser O EX O lets O you O look O at O a O virtual O filmstrip O of O your O pictures O . O,Canon S100.txt,,[]
139,The O PhotoStitch O software B-aspect is O very O cool O if O you O want O to O do O any O 360 O degree O panorama O shots O . O,Canon S100.txt,software[+2],['software']
140,"I O 'd O suggest O that O you O not O only O buy O this O camera O , O but O the O case O for O it O and O an O extra O battery O pack O . O",Canon S100.txt,,[]
141,My O only O complaint O and O the O reason O I O gave O it O 4 O stars O instead O of O 5 O is O that O the O on-camera B-aspect controls I-aspect are O n't O as O intuitive O as O they O should O be O . O,Canon S100.txt,on-camera controls[-1],['on-camera controls']
142,"I O 've O often O struggled O to O get O something O to O work B-aspect the O way O I O want O it O , O and O hate O to O have O to O carry O the O manual O with O me O all O the O time O ! O",Canon S100.txt,work[-1][u],['work']
143,"Other O than O that O , O I O love O this O camera B-aspect . O",Canon S100.txt,camera[+2],['camera']
144,The O pictures B-aspect are O uniformly O excellent O and O color B-aspect rendering I-aspect is O perfect O . O,Canon S100.txt,"pictures[+3],color rendering[+3]","['pictures', 'color rendering']"
145,The O good O : O Small O size B-aspect ; O durable-seeming O metal B-aspect case I-aspect ; O easy O to O use B-aspect ; O visually O distinctive O ; O good O picture B-aspect quality I-aspect ; O fast O USB O connection O ; O mostly O intuitive O operation O ; O really O cool O PhotoStitch O software B-aspect that O knits O pictures O together O to O give O wide O panoramas O . O,Canon S100.txt,"size[+2],metal case[+1],use[+2],picture quality[+1],software[+2]","['size', 'metal case', 'use', 'picture quality', 'software']"
146,"If O compact O size B-aspect is O your O highest O priority O in O a O 2-megapixel O camera O , O the O Canon O PowerShot O S100 B-aspect Digital O Elph O is O a O standout O choice O and O aptly O named O for O its O diminutive O design O . O",Canon S100.txt,"size[+3],S100[+1]","['size', 'S100']"
147,"The O S100 O 's O image B-aspect quality I-aspect rates O in O the O middle O of O its O class O , O but O it O can O still O be O a O reasonable O choice O for O students O , O families O , O or O small O businesses O looking O for O an O ultra-portable O camera O that O weighs B-aspect less O than O half O a O pound O with O media O and O battery O pack O . O",Canon S100.txt,"image quality[+1],weighs[+2]","['image quality', 'weighs']"
148,"Recently O I O was O at O dinner O with O some O friends O , O and O we O were O debating O the O merits O of O one O digital O camera O vs. O another O . O",Canon S100.txt,,[]
149,One O of O my O friends O was O going O on O and O on O about O his O camera O and O how O fancy O it O was O . O,Canon S100.txt,,[]
150,"While O he O was O talking O , O I O took O my O S100 O out O of O the O front O pocket O of O my O Levi O 's O and O took O his O picture O . O",Canon S100.txt,,[]
151,"I O said O , O can O your O fancy O camera O do O that O ? O",Canon S100.txt,,[]
152,"No O , O because O he O does O n't O ca O n't O always O carry O his O with O him O . O",Canon S100.txt,,[]
153,End O of O story O . O,Canon S100.txt,,[]
154,"I O purchased O this O camera B-aspect before O it O went O on O sale O , O and O while O I O would O n't O have O minded O keeping O the O extra O $ O $ O $ O , O it O was O definitely O worth O it O . O",Canon S100.txt,camera[+3],['camera']
155,"I O have O been O absolutely O , O completely O satisfied O with O the O product B-aspect and O its O capabilities O . O",Canon S100.txt,product[+3],['product']
156,"I O am O no O computer O expert O , O and O this O is O my O first O and O probably O last O digital O camera O . O",Canon S100.txt,,[]
157,"This O is O a O great O product B-aspect , O and O Canon O has O done O an O excellent O job O . O",Canon S100.txt,product[+3],['product']
158,I O 've O been O very O reluctant O to O join O the O digital O camera O communitysince O I O 've O been O an O avid O `` O legacy O '' O photographer O for O most O of O mylife O . O,Canon S100.txt,,[]
159,I O received O this O little O jewel B-aspect as O a O gift O and O I O can O honestly O say O Iabsolutely O love O it O . O,Canon S100.txt,jewel[+3][u],['jewel']
160,"I O give O this O product O five O stars O for O its O usability B-aspect , O performance B-aspect , O expandability B-aspect , O and O definitely O looks B-aspect ! O",Canon S100.txt,"usability[+2],performance[+2],expandability[+2],looks[+3]","['usability', 'performance', 'expandability', 'looks']"
161,I O 've O had O this O camera O for O three O years O . O,Canon S100.txt,,[]
162,"price O [ O -1 O ] O [ O u O ] O I O bought O it O new O , O when O it O was O cutting O edge O and O very O expensive O . O",Canon S100.txt,,[]
163,I O put O a O 128MB O CF O card O in O it O . O,Canon S100.txt,,[]
164,"First O , O I O have O to O say O that O I O have O NEVER O had O the O slightest O problem O with O this O camera B-aspect or O the O software B-aspect . O",Canon S100.txt,"camera[+2],software[+2]","['camera', 'software']"
165,"I O 've O probably O taken O upwards O of O 5000 O pictures O with O it O , O it O 's O been O all O over O the O country O . O",Canon S100.txt,,[]
166,"The O software B-aspect has O been O installed O on O Windows O 95 O , O 98 O , O 2000 O and O XP O and O I O have O n't O had O any O problems O with O it O . O",Canon S100.txt,software[+2],['software']
167,"The O camera B-aspect is O solid O , O performs B-aspect well O , O takes O good O pictures O , O and O the O battery B-aspect lasts O pretty O long O if O you O disable O the O LCD O viewfinder O . O",Canon S100.txt,"camera[+1],performs[+1],picture[+2],battery[+1]","['camera', 'performs', 'picture', 'battery']"
168,"If O battery O life O were O that O big O a O deal O , O one O could O purchase O a O second O battery O and O rotate O . O",Canon S100.txt,,[]
169,"All O that O said O , O I O am O a O little O disappointed O with O the O quality O of O the O pictures B-aspect from O the O camera O . O",Canon S100.txt,pictures[-1],['pictures']
170,"They O are O razor O sharp B-aspect , O the O color B-aspect balance I-aspect is O perfect O , O and O the O focus B-aspect is O great O . O",Canon S100.txt,"sharp[+3],color balance[+3],focus[+2]","['sharp', 'color balance', 'focus']"
171,"When O taking O pictures B-aspect of I-aspect people I-aspect , O however O , O it O shows O EVERY O flaw O in O the O subject O 's O skin O . O",Canon S100.txt,pictures of people[-3],['pictures of people']
172,"Scratches O , O oil O , O freckles O are O magnified O and O come O out O looking O horrific O . O",Canon S100.txt,,[]
173,It O requires O extensive O Photoshopping O to O fix O the O flaws O . O,Canon S100.txt,,[]
174,Other O cameras O taking O pics B-aspect of O the O same O subjects O turn O out O looking O much O better O . O,Canon S100.txt,pics[-2][cc],['pics']
175,I O will O also O say O that O it O takes O a O very O long O moment O for O the O camera O to O do O its O digital O image O processing B-aspect between O the O time O you O press O the O button O and O when O the O camera O actually O takes O the O picture O . O,Canon S100.txt,processing[-1],['processing']
176,"By O the O time O the O shot O 's O taken O , O something O especially O a O squirmy O child O or O a O sports O play O has O invariably O moved O and O it O 's O not O the O exact O picture O you O wanted O . O",Canon S100.txt,,[]
177,"I O 'm O going O to O buy O a O real O Single-Lens O Reflex O SLR O to O take O baby O pictures O , O but O I O 'll O keep O this O as O a O travel O camera O . O",Canon S100.txt,,[]
178,I O 'm O a O writer O and O new O to O digital O photography O . O,Canon S100.txt,,[]
179,"I O 've O owned O a O few O 35mm O cameras O over O the O years O , O including O one O SLR O and O two O point O & O shoots O . O",Canon S100.txt,,[]
180,I O had O been O waiting O for O the O prices O of O digital O cameras O to O come O down O before O taking O the O plunge O . O,Canon S100.txt,,[]
181,"This O year O , O with O a O cruise O to O Nova O Scotia O coming O in O August O , O I O decided O the O time O was O right O and O just O purchased O a O Canon O S100 O Digital O Elph O . O",Canon S100.txt,,[]
182,"I O must O say O , O I O think O this O is O the O coolest O camera B-aspect I O 've O ever O owned O ! O",Canon S100.txt,camera[+3],['camera']
183,"First O , O it O really O is O tiny O ; O the O size B-aspect of O a O pack O of O cigarettes O , O maybe O a O scooch O deeper O . O",Canon S100.txt,size[+3],['size']
184,The O included O battery O charger O is O larger O ! O,Canon S100.txt,,[]
185,"Second O , O it O is O incredibly O easy O to O use B-aspect . O",Canon S100.txt,use[+3],['use']
186,"I O just O went O on O a O quick O photo O shoot O in O NYC O 's O Central O Park O today O , O and O what O a O bunch O of O beautiful O photos B-aspect I O took O , O if O I O do O say O so O myself O and O I O do O ! O",Canon S100.txt,photos[+2],['photos']
187,"The O camera O is O as O easy O to O use B-aspect as O a O point O and O shoot O , O and O with O instant O review O on O the O LCD O screen O , O you O can O retake O any O flubbed O shots O on O the O spot O . O",Canon S100.txt,use[+2][cc],['use']
188,"The O two-times O optical B-aspect zoom I-aspect operates O smoothly O and O quietly O , O and O lo O and O behold O , O a O two-piece O shutter-like O cap B-aspect automatically O slides O closed O over O the O lens O when O you O turn O the O camera O off O . O",Canon S100.txt,"optical zoom[+2],cap[+1]","['optical zoom', 'cap']"
