,text,dataset,aspect_str,aspects
38,the O photo B-aspect quality I-aspect is O amazing O and O i O know O i O 'm O going O to O have O fun O with O all O the O features O . O,Canon G3.txt,photo quality[+3],['photo quality']
39,"i O 've O figured O out O most O of O its O features O on O my O own O already O because O i O have O used O digital O cameras O before O , O so O i O know O things O like O symbols O . O",Canon G3.txt,,[]
40,"i O 'm O one O of O those O people O that O can O only O concentrate O on O one O screen O at O a O time O so O i O 've O been O having O trouble O paying O attention O to O the O little O display O panel O on O top O , O but O that O does O n't O stop O me O from O loving O this O camera O . O",Canon G3.txt,,[]
41,"the O reason O i O rated O it O a O four O is O because O of O that O darn B-aspect diopter I-aspect adjustment I-aspect dial I-aspect . O its O very O small O and O hard O to O turn O so O you O can O 't O get O an O accurate O adjustment O for O those O of O you O who O do O n't O know O what O a O diopter O adjustment O is O , O it O is O to O adjust O the O focus O of O the O viewfinder O to O your O eyesight O . O",Canon G3.txt,darn diopter adjustment dial[-1],['darn diopter adjustment dial']
42,i O am O going O to O have O so O much O fun O with O this O camera O and O when O i O learn O more O i O will O post O a O more O accurate O review O . O,Canon G3.txt,,[]
43,"1 O slr O like O programming O and O exposure B-aspect control I-aspect gives O you O latitude O to O be O creative O , O yet O its O progam O and O auto O exposure O settings O provide O excellent O photos O if O you O do O n't O want O to O bother O with O the O settings O . O",Canon G3.txt,"exposure control[+2],auto setting[+2]","['exposure control', 'auto setting']"
44,excellent O range O of O metering O options O as O well O . O,Canon G3.txt,metering option[+2],['metering option']
45,it O 's O great O to O switch O to O spot B-aspect metering I-aspect and O actually O see O it O working O on O the O lcd O screen O . O,Canon G3.txt,spot metering[+1],['spot metering']
46,2 O 4mp B-aspect is O about O right O for O the O target O market O of O this O camera O semi-serious O amateur O photographer O,Canon G3.txt,4mp[+1],['4mp']
47,3 O 4x O zoom B-aspect is O nice O,Canon G3.txt,zoom[+1],['zoom']
48,"4 O the O great O thing O about O digital O , O in O general O , O is O that O you O can O generally O see O the O results O of O your O exposure O settings O on O the O lcd O screen O before O you O take O the O picture O , O not O two O weeks O later O when O you O get O the O film O developed O . O",Canon G3.txt,,[]
49,5 O its O focusing O system O is O also O very O flexible O . O,Canon G3.txt,focus[+2],['focus']
50,"you O can O move O the O focus B-aspect range O to O almost O anywhere O in O the O scene O with O the O push O of O a O button O , O and O it O has O an O on-screen O manual O focus B-aspect mode O that O would O be O really O helpful O if O shooting O a O scene O that O is O tough O to O automatically O focus B-aspect . O",Canon G3.txt,focus[+2],['focus']
51,"1 O quite O bulky O it O 's O about O the O same O size B-aspect as O my O minolta O vectis O s-1 O aps O slr O and O uses O a O heavy O battery O , O although O not O very O solid O as O it O is O contructed O mostly O of O plastic O unlike O canon O 's O elph O line O",Canon G3.txt,"size[-2][u],weight[-2][u]","['size', 'weight']"
52,2 O not O very O ergonomical O - O you O 'll O find O even O for O a O point-and-shoot O lens O,Canon G3.txt,design[-2][u],['design']
53,4 O the O viewfinder B-aspect is O borderuer O lcd O scoying O . O,Canon G3.txt,viewfinder[-2],['viewfinder']
54,the O camera O has O a O wonderful O set O of O features O . O,Canon G3.txt,"feature[+2], ",['feature']
55,the O lcd B-aspect screen O pulls O out O and O rotates O in O any O direction O for O easy O pictures O . O,Canon G3.txt,lcd[+2],['lcd']
56,you O can O even O take O a O picture O of O yourself O while O looking O at O the O lcd O . O,Canon G3.txt,,[]
57,the O optical B-aspect zoom I-aspect works O great O and O the O 14x O digital B-aspect zoom I-aspect is O a O very O nice O addition O although O pictures O at O the O highest O digital B-aspect zoom I-aspect are O a O little O blurry O . O,Canon G3.txt,"optical zoom[+2],digital zoom[+1]","['optical zoom', 'digital zoom']"
58,the O highest O optical O zoom O pictures O are O perfect O . O,Canon G3.txt,picture[+3],['picture']
59,"i O have O not O yet O seen O any O of O the O usual O problems O with O digital O pictures O purple O fringing O , O etc O so O i O am O very O pleased O . O",Canon G3.txt,picture[+3],['picture']
60,"the O canon O computer O software B-aspect used O to O download O , O sort O , O upload O and O manage O your O digital O pictures O on O the O computer O is O very O nice O and O very O easy O to O use O . O",Canon G3.txt,software[+2],['software']
61,the O only O two O minor O issues O i O have O with O the O camera O are O the O lens B-aspect cap I-aspect it O is O not O very O snug O and O can O come O off O too O easily O and O the O lens O itself O it O partially O obstructs O the O view O through O the O viewfinder B-aspect but O not O views O through O the O lcd O . O,Canon G3.txt,"lens cap[-1],viewfinder[-1]","['lens cap', 'viewfinder']"
62,the O menus O are O easy O to O navigate O and O the O buttons O are O easy O to O use O . O,Canon G3.txt,"menu[+1],button[+1]","['menu', 'button']"
63,it O is O a O fantastic O camera B-aspect and O well O worth O the O price O . O,Canon G3.txt,camera[+3],['camera']
64,recent O price O drops O have O made O the O g3 O the O best O bargain O in O digital O cameras O currently O available O . O,Canon G3.txt,camera[+3],['camera']
65,advanced O photobugs O will O find O more O creative O control B-aspect than O imaginable O . O,Canon G3.txt,control[+2],['control']
66,newbies O will O find O the O full O auto B-aspect setting I-aspect will O give O them O perfect O pictures O right O out O of O the O box O . O,Canon G3.txt,auto setting[+2],['auto setting']
67,4 O megapixels O is O enough O for O anybody O and O the O photo B-aspect quality I-aspect is O awesome O . O,Canon G3.txt,photo quality[+3],['photo quality']
68,do O n't O get O fooled O by O the O 5 O megapixel O marketing O hype O . O,Canon G3.txt,,[]
69,"unless O you O want O to O print O murals O , O you O do O n't O need O it O . O",Canon G3.txt,,[]
70,those O used O to O 35mm O cameras O will O find O the O g3 O very O comfortable O and O friendly O to O use B-aspect . O,Canon G3.txt,use[+2][u],['use']
71,anyone O looking O for O more O than O `` O point O and O shoot O `` O can O make O a O huge O step O up O for O a O moderate O price O difference O . O,Canon G3.txt,,[]
72,the O extended O zoom B-aspect range O and O faster O lense B-aspect put O it O at O the O top O of O it O 's O class O . O,Canon G3.txt,"zoom[+2],lense[+2]","['zoom', 'lense']"
73,i O expect O the O g3 O will O please O me O for O years O to O come O . O,Canon G3.txt,,[]
74,i O recommend O unreservedly O the O powershot O g3 O to O any O potential O buyer O looking O for O a O first-class O digital O camera B-aspect at O a O reasonable O price O - O there O is O no O better O camera B-aspect out O there O - O period O ! O,Canon G3.txt,camera[+3],['camera']
75,"it O gives O great O pictures O , O the O controls O are O easy O to O use O , O the O battery B-aspect lasts O forever O on O one O single O charge O , O the O software B-aspect is O very O user-friendly O and O it O is O beautiful O in O it O chrome O casing O . O",Canon G3.txt,"picture[+3], control[+2], battery[+2], software[+2]","['picture', 'control', 'battery', 'software']"
76,i O began O taking O pics O as O soon O as O i O got O this O camera O and O am O amazed O at O the O quality O of O photos O i O have O took O simply O by O using O the O auto B-aspect mode I-aspect . O,Canon G3.txt,"photo quality[+2], auto mode[+2]","['photo quality', 'auto mode']"
77,absolutely O breathtaking O . O,Canon G3.txt,,[]
78,i O was O considering O the O olympus O camedia O c-5050 O but O was O convinced O to O buy O the O g3 O after O visiting O a O store O and O holding O it O in O my O hands O and O trying O it O out O . O,Canon G3.txt,,[]
79,"the O olympus O is O a O bit O clumsy-looking O and O the O user-interface O not O as O friendly O as O the O canon O , O but O one O of O the O features O that O sold O me O on O the O g3 O was O the O battery O life O - O no O other O camera O out O there O gives O you O the O type O of O battery O life O as O the O canon O g3 O . O",Canon G3.txt,,[]
80,"i O would O recommend O a O larger O compact-flash O card O , O at O least O 128 O mb O . O",Canon G3.txt,,[]
81,i O bought O a O 512 O mb O card O by O simpletech O and O it O works O great O with O my O canon O . O,Canon G3.txt,,[]
82,what O else O can O you O say O about O a O camera O that O works O for O both O of O you O ? O,Canon G3.txt,,[]
83,"i O make O photographs O at O work O , O and O so O wanted O a O camera O good O enough O to O compare O with O what O i O use O professionally O . O",Canon G3.txt,,[]
84,"at O the O same O time O , O i O wanted O my O wife O to O not O be O intimidated O by O knobs O and O buttons O . O",Canon G3.txt,,[]
85,"i O recieved O the O camera O , O inserted O a O larger O cf O card O , O charged O the O battery O , O and O handed O it O to O my O wife O . O",Canon G3.txt,,[]
86,"i O showed O her O how O to O turn O it O on O , O where O the O lens O zoom O lever O is O , O and O she O loves O it O ! O",Canon G3.txt,,[]
87,"this O camera O has O canon O 's O great O colorimetry O , O plus O what O you O see O in O the O lcd O is O what O you O get O . O",Canon G3.txt,canera[+2],['canera']
88,the O prints O are O beautiful O ! O,Canon G3.txt,print[+2],['print']
89,and O you O get O about O 120 O images O on O a O 256mb O card O at O highest O quality O . O,Canon G3.txt,,[]
90,"i O tried O out O some O other O brands O in O the O stores O , O and O was O disappointed O by O the O battery O life O of O the O other O company O ; O plus O what O you O see O in O the O lcd O no O optical O finder O is O n't O what O you O get O - O not O even O for O color O ; O the O output O was O less O than O i O expected O . O",Canon G3.txt,,[]
91,"although O canon O 's O batteries O are O proprietary O , O they O last O a O really O long O time O , O recharge O fairly O quickly O in O the O camera O , O plus O if O you O want O ' O more O power O ' O , O you O can O even O find O a O knockoff O charger O and O spare O batteries O right O here O on O amazon O . O",Canon G3.txt,battery[+1],['battery']
92,this O is O a O great O camera B-aspect for O you O ! O,Canon G3.txt,camera[+2],['camera']
93,the O canon O g3 O gives O tons O of O control B-aspect for O photo O buffs O but O still O has O an O `` O auto O `` O mode O that O makes O it O very O easy O for O the O novice O to O use O . O,Canon G3.txt,"control[+2],auto mode[+2]","['control', 'auto mode']"
94,i O can O hand O this O to O anyone O and O know O they O will O take O some O great O photos O ! O,Canon G3.txt,,[]
95,"i O love O having O the O option O to O manually O control B-aspect the O f-stop O , O shutter O speed O and O even O focus O . O",Canon G3.txt,control[+2],['control']
96,"i O was O able O to O take O great O photos O of O the O 4th O of O july O fire O works O , O and O got O some O amazing O shots O of O the O kids O playing O with O sparklers O . O",Canon G3.txt,photo[+3],['photo']
97,warning O - O i O did O read O the O manual O ! O,Canon G3.txt,,[]
98,"but O if O you O 've O used O a O slr O 35mm O camera O , O the O controls O are O very O intuitive O ! O",Canon G3.txt,control[+2],['control']
99,once O i O read O the O manual O i O was O able O to O point O and O shoot O without O having O to O fumble O around O trying O to O figure O out O where O the O controls O are O located O . O,Canon G3.txt,,[]
100,"with O a O quick O spin O of O the O dial B-aspect you O can O select O shutter O priority O for O high O speed O subjects O , O aperture O priority O for O focal O length O or O full O program O mode O where O the O camera O selects O both O for O ideal O photo O quality O . O",Canon G3.txt,dial[+1],['dial']
101,the O manual B-aspect mode I-aspect is O easy O to O use O with O fast O access O for O the O selection O of O shutter O speed O and O aperture O without O having O to O fumble O through O menu O options O . O,Canon G3.txt,manual mode[+2],['manual mode']
102,it O does O n't O do O you O any O good O if O a O camera O has O all O the O features O but O you O can O 't O access O them O quickly O when O you O need O them O ! O,Canon G3.txt,,[]
103,this O camera O also O has O a O great O feel B-aspect and O weight B-aspect to O it O . O,Canon G3.txt,"feel[+2],weight[+2]","['feel', 'weight']"
104,"you O feel B-aspect like O you O are O holding O something O of O substance O , O not O some O cheap O plastic O toy O . O",Canon G3.txt,feel[+2],['feel']
105,"the O more O i O work O with O it O , O the O more O i O love O it O ! O",Canon G3.txt,camera[+2][p],['camera']
106,i O would O recomend O that O you O purchase O a O lexar O media O cf O for O the O camera O as O the O sandisk O card O that O comes O packaged O is O too O small O and O too O slow O ! O,Canon G3.txt,,[]
107,i O did O n't O think O i O would O find O this O quality O and O ease O of O use O for O under O $ O 1500 O - O i O 'm O thrilled O with O my O purchase O ! O,Canon G3.txt,camera[+3][u],['camera']
108,"this O is O my O first O digital O camera B-aspect , O and O i O am O very O pleased O with O it O . O",Canon G3.txt,camera[+3],['camera']
109,"i O do O not O know O a O whole O lot O about O photography O , O but O i O am O happy O to O know O that O this O camera O can O always O perform O , O even O as O i O grow O in O skill O and O knowledge O . O",Canon G3.txt,,[]
110,"seriously O , O this O thing O has O everything O that O a O pro O or O expert O amateur O could O want O . O",Canon G3.txt,camera[+2][u],['camera']
111,"but O at O the O same O time O , O it O takes O wonderful O pictures O very O easily O in O `` O auto O `` O mode O , O so O that O even O an O average O joe O like O me O can O use O it O ! O",Canon G3.txt,"picture[+2], auto mode[+2]","['picture', 'auto mode']"
112,four O megapixels O is O great O . O,Canon G3.txt,four megapixel[+1],['four megapixel']
113,"i O know O there O are O five O mp O cameras O out O there O , O but O this O thing O does O just O fine O for O me O . O",Canon G3.txt,,[]
114,"if O you O want O , O check O out O the O canon O website O and O they O have O some O sample O images O , O taken O by O this O camera O , O for O you O to O download O . O",Canon G3.txt,,[]
115,"if O you O are O looking O for O a O very O simple O point O and O shoot O camera O , O this O is O probably O not O what O you O are O looking O for O . O",Canon G3.txt,,[]
116,"if O you O are O looking O for O an O outstanding O camera O that O can O take O you O from O simple O to O complex O , O this O is O it O . O",Canon G3.txt,,[]
117,it O is O a O very O amazing O product B-aspect . O,Canon G3.txt,product[+3][u],['product']
118,i O highly O recommend O it O . O,Canon G3.txt,camera[+3][p],['camera']
119,just O received O this O camera O two O days O ago O and O already O love O the O features O it O has O . O,Canon G3.txt,feature[+2],['feature']
120,takes O excellent O photos O . O,Canon G3.txt,photo[+2],['photo']
121,night B-aspect mode I-aspect is O clear O as O day O . O,Canon G3.txt,night mode[+2],['night mode']
122,"i O have O not O played O with O all O the O features O yet O , O but O the O camera O is O easy O to O use B-aspect once O you O get O used O to O it O . O",Canon G3.txt,use[+1][u],['use']
123,the O only O drawback O is O the O viewfinder B-aspect is O slightly O blocked O by O the O lens O . O,Canon G3.txt,viewfinder[-1],['viewfinder']
124,"however O , O using O the O lcd O seems O to O eliminate O this O minor O problem O . O",Canon G3.txt,,[]
125,overall O it O is O the O best O camera B-aspect on O the O market O . O,Canon G3.txt,camera[+3],['camera']
126,i O give O it O 10 O stars O ! O,Canon G3.txt,,[]
127,this O camera O has O significantly O more O noise O at O iso O 100 O than O the O nikon O 4500 O . O,Canon G3.txt,,[]
128,i O just O bought O the O camera O a O few O days O ago O . O,Canon G3.txt,,[]
129,"before O i O `` O get O used O to O it O `` O , O here O are O my O first O feelings O : O",Canon G3.txt,,[]
130,"a O the O picture B-aspect quality I-aspect color O and O sharpness O of O focusing O are O so O great O , O it O completely O eliminated O my O doubt O about O digital O imaging O -- O - O how O could O one O eat O rice O one O grain O at O a O time O : O - O",Canon G3.txt,picture quality[+3],['picture quality']
131,"b O the O lens B-aspect cover I-aspect is O surely O loose O , O i O already O accidently O finger-printed O the O len O a O few O times O , O and O au O lens O tigt O and O cause O potential O damage O . O",Canon G3.txt,lens cover[-2],['lens cover']
132,i O wish O canon O would O work O out O some O way O for O that O issue O . O,Canon G3.txt,,[]
133,"the O zooming B-aspect lever I-aspect is O shaky O , O i O hope O it O does O not O operate O mechanically O , O otherwise O you O 'll O feel O uneasy O . O",Canon G3.txt,zooming lever[-2],['zooming lever']
134,i O bought O this O last O week O through O amazon O . O,Canon G3.txt,,[]
135,got O a O great O deal O from O a O reputable O seller O . O,Canon G3.txt,,[]
136,i O love O this O camera B-aspect . O,Canon G3.txt,camera[+2],['camera']
137,i O am O still O trying O to O figure O out O the O may O options O it O has O . O,Canon G3.txt,,[]
138,took O hundreds O of O pictures O and O they O were O great O . O,Canon G3.txt,picture[+2],['picture']
139,"great O colors O , O pictures O and O white B-aspect balance I-aspect . O",Canon G3.txt,"color[+2],picture[+2],white balance[+2]","['color', 'picture', 'white balance']"
140,has O 4x O optical B-aspect zoom I-aspect which O is O higher O than O any O other O in O the O same O price O range O . O,Canon G3.txt,optical zoom[+1],['optical zoom']
141,it O is O generally O overpriced O a O little O bit O but O you O get O what O you O are O paying O for O . O,Canon G3.txt,,[]
142,"maybe O it O is O my O lack O of O experience O , O but O i O found O shots O with O this O camera O very O disappointing O . O",Canon G3.txt,picture[-3][u],['picture']
143,it O was O i O sold O it O after O a O few O months O too O expensive O for O the O shots O that O i O got O . O,Canon G3.txt,price[-3][u],['price']
144,"sure O it O had O all O the O features O , O but O when O i O tried O to O shoot O a O girl O 's O basketball O game O it O just O wa O n't O up O to O the O task O . O",Canon G3.txt,camera[-2][u],['camera']
145,i O do O n't O think O i O was O asking O too O much O . O,Canon G3.txt,,[]
146,any O film O zoom O p O and O s O would O have O given O superior O results O with O a O minimal O effort O . O,Canon G3.txt,,[]
147,and O with O the O 500 O you O save O you O could O print O the O results O for O the O life O of O the O camera O . O,Canon G3.txt,,[]
148,i O found O that O low O light O situations O combined O with O any O sort O of O action O left O this O camera B-aspect in O the O dust O . O,Canon G3.txt,camera[-3],['camera']
149,i O wanted O it O to O shoot O concerts O as O well O . O,Canon G3.txt,,[]
150,that O meant O even O less O light O and O just O as O much O action O . O,Canon G3.txt,,[]
151,"sure O , O i O adjusted O the O film O speed O to O 400 O . O",Canon G3.txt,,[]
152,the O grain B-aspect was O terrible O . O,Canon G3.txt,grain[-3],['grain']
153,next O time O i O set O it O at O 100 O and O used O the O flash O . O,Canon G3.txt,,[]
154,"well O flash O photos O are O never O great O , O and O there O was O still O a O lot O of O noise B-aspect . O",Canon G3.txt,"flash photo[-3],noise[-2]","['flash photo', 'noise']"
155,"when O i O took O outdoor O photos O with O plenty O of O light O and O the O objects O were O n't O moving O , O the O photos O were O awesome O . O",Canon G3.txt,photo[+3],['photo']
156,the O camera B-aspect was O a O marvel O . O,Canon G3.txt,camera[+1],['camera']
157,getting O the O printer O to O help O output O them O was O another O tale O . O,Canon G3.txt,,[]
158,overall O i O think O that O you O need O to O consider O what O you O wa O n't O to O do O . O,Canon G3.txt,,[]
159,"for O simple O point O and O shoot O photography O , O consider O a O cheaper O digital O . O",Canon G3.txt,,[]
160,you O do O n't O need O the O extra O resolution O or O the O cost O . O,Canon G3.txt,,[]
161,then O again O a O one O time O use O camera O may O do O just O as O well O . O,Canon G3.txt,,[]
162,"if O you O shoot O in O lots O of O light O and O desire O high O quality O , O this O will O be O your O camera O . O",Canon G3.txt,,[]
163,it O is O versatile O and O seems O to O be O one O of O the O best O . O,Canon G3.txt,camera[+3][p],['camera']
164,"me O , O i O am O going O with O a O leica O minilux O the O g3 O was O replacing O mine O which O was O stolen O . O",Canon G3.txt,,[]
165,"it O is O less O versatile O , O but O i O am O never O disappointed O with O the O output O . O",Canon G3.txt,,[]
166,"i O am O a O long-time O user O of O highly O responsive O film O slrs O and O professional O quality O external O flash O equipment O , O just O so O you O know O my O bias O . O",Canon G3.txt,,[]
167,"i O have O been O watching O the O development O of O digicams O for O years O , O waiting O to O make O my O first O move O . O",Canon G3.txt,,[]
168,"what O i O really O want O is O a O $ O 1,500 O digital O slr O with O a O full O frame O sensor O that O will O take O my O nikon O lenses O . O",Canon G3.txt,,[]
169,"i O figure O that O is O at O least O three O years O off O , O and O i O am O getting O impatient O . O",Canon G3.txt,,[]
170,hence O i O decided O to O spring O for O a O point-and-shoot O digicam O that O that O would O have O features O that O would O let O me O get O around O their O inherent O limitations O . O,Canon G3.txt,,[]
171,"i O chose O the O g3 B-aspect because O of O its O reputation O for O very O high O quality O , O clean O images O . O",Canon G3.txt,g3[+1],['g3']
172,"the O two O limitations O i O knew O i O would O have O to O deal O with O are O the O very O long O lag B-aspect time I-aspect before O it O focus-locks O even O in O bright O light O , O and O the O unsatisfactory O light O quality O of O the O built-in O flash B-aspect . O",Canon G3.txt,"lag time[-2],flash[-2]","['lag time', 'flash']"
173,"as O of O this O writing O , O technology O has O not O solved O the O focus-lock O lag O time O problem O for O point-and-shoot O digicams O and O anyone O who O is O satisfied O with O it O simply O has O never O used O a O modern O film O slr O . O",Canon G3.txt,,[]
174,"at O least O once O youve O got O focus O lock O , O the O shutter O release O lag O time O for O the O g3 O is O about O 1/10 O of O a O second O , O which O from O what O ive O read O , O is O better O than O just O about O anything O else O available O . O",Canon G3.txt,,[]
175,what O makes O the O focus-lock O lag O time O something O i O can O live O with O is O the O extreme O depth B-aspect of O field O obtainable O with O these O point O and O shoot O digicams O at O f8 O . O,Canon G3.txt,depth[+1],['depth']
176,"once O i O get O focus O lock O , O i O can O then O wait O until O my O restless O subject O a O pet O or O a O child O strikes O an O amusing O pose O and O then O fire O the O shutter O with O some O reasonable O probability O of O getting O my O subject O still O in O focus O . O",Canon G3.txt,,[]
177,now O what O about O the O flash O problem O ? O,Canon G3.txt,,[]
178,"relative O to O what O i O can O easily O achieve O with O external O flash B-aspect on O my O nikon O slr O , O the O internal O flash B-aspect on O the O g3 O produces O harsh O , O flat O images O with O ugly O hot O spots O . O",Canon G3.txt,flash[-2],['flash']
179,"fortunately O , O the O g3 O has O a O hot O shoe O that O can O take O an O external O flash O , O and O fortunately O for O me O , O i O already O owned O a O one O of O the O highest O quality O external O flashes O that O money O can O buy O : O the O metz O 60 O ct-4 O . O",Canon G3.txt,external flash hot shoe[+1],['external flash hot shoe']
180,"i O cant O use O my O nikon O external O flash O on O a O canon O camera O , O but O i O can O use O my O metz O , O with O the O proper O metz O module O and O extension O cord O connected O between O the O g3 O and O the O 60 O ct-4 O . O",Canon G3.txt,,[]
181,"for O those O who O have O this O metz O flash O or O the O 45cl-3 O and O would O like O to O get O the O absolute O ultimate O quality O out O of O this O g3 O , O the O metz O module O you O need O is O the O sca O 3102 O and O the O connector O cord O is O the O sca O 3000c O . O",Canon G3.txt,,[]
182,"in O order O for O this O to O work O , O you O have O to O set O the O camera O to O manual O mode O and O set O the O shutter O speed O and O f-stop O yourself O . O",Canon G3.txt,,[]
