,text,dataset,aspect_str,aspects
90,3 O - O Not O perfect O quality B-aspect of I-aspect picture I-aspect if O you O use O the O VGA B-aspect Connection I-aspect while O the O DVI B-aspect Connection I-aspect is O perfect O . O,Computer.txt,"quality of picture[-1], DVI Connection[+1], VGA Connection[-1] ","['quality of picture', 'DVI Connection', 'VGA Connection']"
91,4 O - O No O flixpility O to O turn O the O monitor O right O or O left O because O it O is O fixed O . O,Computer.txt,,[]
92,5 O - O hight O can O not O be O adjusted O . O,Computer.txt,,[]
93,Some O of O you O may O ask O how O did O I O gave O 4\/5 O while O having O the O mentioned O disadvantages O . O,Computer.txt,,[]
94,Then O I O would O say O that O this O LCD B-aspect monitor I-aspect have O many O feature O in O one O piece O . O,Computer.txt,LCD monitor[+1] ,['LCD monitor']
95,"It O has O TV O tuner O , O Composite O inputs O , O DVI O Input O , O SCART O Input O , O Nice O Speekers O . O",Computer.txt,,[]
96,"In O addition O , O it O comes O with O a O remote B-aspect control I-aspect . O",Computer.txt,remote control[+1] ,['remote control']
97,The O screen B-aspect quality I-aspect is O very O high O & O the O side B-aspect view I-aspect is O very O sharp O & O clear O . O,Computer.txt,"screen quality[+1], side view[+1] ","['screen quality', 'side view']"
98,In O conclusion O this O master O piece O has O every O thing O you O need O . O,Computer.txt,,[]
99,"One O last O note O , O I O purchased O this O monitor O with O a O higher O price B-aspect than O what O you O can O get O in O the O states O . O",Computer.txt,price[-1] ,['price']
100,It O costs O me O about O 640 O $ O so O you O should O be O gratefull O that O the O pricess B-aspect in O the O states O much O lower O . O,Computer.txt,pricess[+1] ,['pricess']
101,"Regards O , O Abdulrahman O Saudi O Arabia O - O Riyadh O",Computer.txt,,[]
102,Everything O on O this O unit O seems O fine O so O far O except O for O one O item O . O,Computer.txt,,[]
103,Almost O all O new O video O cards O have O DVI O only O connection O . O,Computer.txt,,[]
104,This O means O that O the O vga B-aspect connection I-aspect will O not O work O with O my O computers O . O,Computer.txt,vga connection[-1] ,['vga connection']
105,I O will O have O to O find O an O adapter O of O some O sort O which O is O a O pain O as O a O cable O should O be O sent O with O the O unit O in O my O honest O opinin O . O,Computer.txt,,[]
106,I O use O a O dual O monitor O workstation O -LRB- O normally O both O 24 O '' O -RRB- O for O web O development O and O video O production O . O,Computer.txt,,[]
107,"One O of O my O monitors O recently O went O south O -LRB- O quit O working O -RRB- O , O and O I O went O looking O for O a O replacement O . O",Computer.txt,,[]
108,"Though O this O monitor O is O only O a O 23 O '' O , O the O reviews O were O good O and O I O 've O always O had O good O luck O with O Acer O products O . O",Computer.txt,,[]
109,"I O 'm O glad O I O went O with O it O , O it O actually O exceeds O my O ViewSonic O for O color B-aspect , O brightness B-aspect , O and O pixel B-aspect quality I-aspect . O",Computer.txt,"color[+1], brightness[+1], pixel quality[+1] ","['color', 'brightness', 'pixel quality']"
110,"In O fact O , O my O 24 O '' O Viewsonic O has O now O been O moved O to O second O monitor O position O and O this O Acer O is O now O the O primary O . O",Computer.txt,,[]
111,"Though O it O does O n't O have O quite O the O screen O real O estate O , O it O 's O an O excellent O monitor B-aspect and O crystal O clear O at O a O resolution B-aspect of O 1920x1080 O . O",Computer.txt,"monitor[+1], resolution[+1] ","['monitor', 'resolution']"
112,Very O happy O with O the O monitor B-aspect and O the O price B-aspect ... O,Computer.txt,"monitor[+1], price[+1] ","['monitor', 'price']"
113,I O have O this O monitor B-aspect for O a O month O now O and O I O 'm O very O pleased O with O it O . O,Computer.txt,monitor[+1] ,['monitor']
114,I O have O it O at O my O home O office O and O we O sometimes O watch O movies O on O it O . O,Computer.txt,,[]
115,My O wife O is O even O more O pleased O due O to O its O widescreen B-aspect . O,Computer.txt,widescreen[+1] ,['widescreen']
116,"The O colors B-aspect are O clear O , O also O . O",Computer.txt,colors[+1] ,['colors']
117,I O purchased O this O monitor O after O shopping O around O for O a O good O deal O on O a O 19 O '' O LCD O . O,Computer.txt,,[]
118,What O a O mistake O . O,Computer.txt,,[]
119,"The O backlight B-aspect will O periodically O fail O , O the O first O time O it O happened O I O sent O it O in O for O warranty O repair O . O",Computer.txt,backlight[-1] ,['backlight']
120,"It O came O back O working O , O and O I O was O momentarily O glad O that O the O rumors O I O 'd O heard O about O Acer B-aspect tech I-aspect support I-aspect did O n't O turn O out O to O be O true O in O my O case O . O",Computer.txt,Acer tech support[+1] ,['Acer tech support']
121,The O second O time O it O happened O I O got O suspicious O . O,Computer.txt,,[]
122,I O wanted O to O call O acer O tech O support O and O talk O to O someone O . O,Computer.txt,,[]
123,I O managed O to O find O their O mysterious O phone O number O from O a O google O cache O and O called O them O . O,Computer.txt,,[]
124,It O turns O out O they O did O n't O DO O anything O when O they O received O it O . O,Computer.txt,,[]
125,"They O opened O it O up O , O turned O it O on O , O and O it O worked O so O they O sent O it O back O . O",Computer.txt,,[]
126,"Of O course O , O they O do O n't O tell O you O they O did O nothing O . O",Computer.txt,,[]
127,"Acer B-aspect has O been O awful O to O deal O with O , O they O treat O their O customers O like O rubbish O , O and O have O a O miserable O repair O facility O to O match O their O products O . O",Computer.txt,Acer[-1] ,['Acer']
128,Do O n't O buy O this O monitor B-aspect ! O,Computer.txt,monitor[-1] ,['monitor']
129,"Now O when O the O backlight B-aspect fails O , O I O have O to O leave O it O unplugged O overnight O and O it O works O the O next O day O . O",Computer.txt,backlight[-1] ,['backlight']
130,Acer O will O not O replace O it O because O the O problem O does O n't O occur O when O they O have O it O . O,Computer.txt,,[]
131,"worldwide O distributor O was O the O worst O buying O experience O in O my O life O , O since O i O started O to O shop O online O . O",Computer.txt,,[]
132,never O ever O . O,Computer.txt,,[]
133,"i O 'm O regular O online O shopper O , O i O never O had O this O bad O experience O in O my O life O , O this O bring O Question O . O",Computer.txt,,[]
134,I O really O enjoy O this O product B-aspect . O,Computer.txt,product[+1] ,['product']
135,I O was O looking O for O portability B-aspect and O good O battery B-aspect life I-aspect and O this O product O delivers O both O . O,Computer.txt,"portability[+1], battery life[+1] ","['portability', 'battery life']"
136,I O felt O the O system B-aspect was O slow B-aspect so O I O purchased O a O 4gb O ram O from O crucell O and O replaced O the O standard O 2gb O that O came O with O the O system B-aspect . O,Computer.txt,"slow[-1][a], system[-1] ","['slow', 'system']"
137,I O seem O to O be O getting O 5 O to O 6 O hours O on O the O battery B-aspect which O is O sufficient O for O my O needs O . O,Computer.txt,battery[+1] ,['battery']
138,Since O I O 've O only O had O the O computer O for O a O few O weeks O I O 'll O report O later O on O my O further O experience O with O the O system O < O a�href= O '' O http O : O //www.amazon.com/gp/product/B001KB21KA/ref=cm_cr_asin_lnk/192-0570718-7655811 O '' O > O Crucial O Technology O CT51264BC1067 O 4 O GB O 204-pin O SODIMM O DDR3 O PC3-8500 O CL O = O 7 O Unbuffered O NON-ECC O DDR3-1066 O 1.5 O V O 512Meg O x O 64 O Memory O < O /a O > O,Computer.txt,,[]
139,Just O walk O away O . O,Computer.txt,,[]
140,I O do O n't O think O Acer O brand O is O ready O for O the O USA O . O,Computer.txt,,[]
141,"Someday O , O your O going O to O need O support O , O and O Acer O 's O technical B-aspect support I-aspect department O is O the O next O to O worthless O . O",Computer.txt,technical support[-1] ,['technical support']
142,"So O , O my O opinion O is O to O shop O elsewhere O . O",Computer.txt,,[]
143,I O got O this O product O yesterday O ... O ! O ! O ! O,Computer.txt,,[]
144,This O netbook B-aspect is O very O light B-aspect but O still O powerful O . O,Computer.txt,"netbook[+1], light[+1][a] ","['netbook', 'light']"
145,Screen B-aspect brightness I-aspect is O really O good O . O,Computer.txt,Screen brightness[+1] ,['Screen brightness']
146,Sound B-aspect is O also O nice O as O compared O to O its O size B-aspect . O,Computer.txt,"Sound[+1], size[-1] ","['Sound', 'size']"
147,This O netbook B-aspect is O closer O to O the O notebook O powers O but O still O very O cheap B-aspect . O,Computer.txt,"cheap[+1][a], netbook[+1] ","['cheap', 'netbook']"
148,Portables O are O fragile O machines O that O need O extra O care O . O,Computer.txt,,[]
149,If O you O spend O a O lot O of O money O on O a O Mac O Book O Pro O spend O these O extra O few O hundred O too O if O you O prefer O a O relaxed O life O . O,Computer.txt,,[]
150,"I O was O planning O to O buy O a O kindle O fire O on O amazon O but O just O got O this O little O thing O packed O with O 320 O GB O HD O , O Win O 7 O Home O Premium O , O webcam O , O office O starter O etc O etc O . O . O",Computer.txt,,[]
151,Then O I O decided O to O invest O few O more O bucks O and O went O for O this O netbook O . O,Computer.txt,,[]
152,I O do O n't O know O why O people O buy O expensive O gadgets O like O ipad2 O 3G O ... O very O satisfied O and O I O think O I O made O very O good O decision O . O,Computer.txt,,[]
153,Pros O : O Competitive O Cost O Win O 7 O Home O premium O HDMI O port O -LRB- O I O could O watch O the O Amazon O instant O videos O on O my O HDTV O and O its O delivering B-aspect great O . O,Computer.txt,delivering[+1] ,['delivering']
154,I O am O so O happy O that O I O was O clever O enough O to O take O out O Apple O Care O as O it O saved O me O buying O a O new O computer O and O a O lot O of O stress O . O,Computer.txt,,[]
155,Just O the O other O day O Apple O replaced O my O computer O that O was O 18 O months O old O due O to O hassle O that O occured O in O the O past O three O months O . O,Computer.txt,,[]
156,Office B-aspect Starter I-aspect Web I-aspect Cam I-aspect is O also O fairly O good O Light O in O weight B-aspect and O elegant O Cons O : O I O wo O n't O say O anything O bad O as O you O are O just O paying O 280 O for O this O net O book O . O,Computer.txt,"Office Starter Web Cam[+1], weight[+1] ","['Office Starter Web Cam', 'weight']"
157,I O would O imagine O the O cost O will O go O upto O 200 O bucks O one O day O and O then O it O will O be O unbeatable O deal O . O,Computer.txt,,[]
158,Nice O monitor B-aspect for O price B-aspect but O I O agree O with O other O customer O review O about O difficulty O of O cable B-aspect hook I-aspect ups I-aspect . O,Computer.txt,"monitor[+1], price[+1], cable hook ups[-1][v] ","['monitor', 'price', 'cable hook ups']"
159,Would O like O to O know O what O the O DVI O cable O is O used O for O . O,Computer.txt,,[]
160,I O love O this O monitor B-aspect . O,Computer.txt,monitor[+1] ,['monitor']
161,"Great O color B-aspect display I-aspect , O sharp O picture B-aspect , O and O just O the O right O size B-aspect for O my O desk O . O",Computer.txt,"color display[+1], picture[+1], size[+1] ","['color display', 'picture', 'size']"
162,Fits B-aspect perfectly O in O the O corner O of O my O small O desk O ! O ! O,Computer.txt,Fits[+1][v] ,['Fits']
163,I O bought O this O monitor O as O an O addition O to O my O existing O desktop O monitor O . O,Computer.txt,,[]
164,"The O images B-aspect are O vivid O and O crisp O , O the O text B-aspect and O fonts B-aspect are O very O clear O . O",Computer.txt,"images[+1], text[+1], fonts[+1] ","['images', 'text', 'fonts']"
165,Absolutely O love O it O and O cant O beat O the O price B-aspect ! O,Computer.txt,price[+1] ,['price']
166,This O monitor B-aspect works O great O . O,Computer.txt,monitor[+1] ,['monitor']
167,"Easy O to O set B-aspect up I-aspect , O no O bad O pixels B-aspect , O great O price B-aspect for O 19 O LCD B-aspect monitor I-aspect ! O",Computer.txt,"set up[+1][v], pixels[+1], price[+1], LCD monitor[+1] ","['set up', 'pixels', 'price', 'LCD monitor']"
168,This O is O our O second O Acer O LCD O monitor O . O,Computer.txt,,[]
169,Both O are O absolutely O great O items B-aspect . O,Computer.txt,items[+1] ,['items']
170,Seems O as O though O when O Acer O started O out O they O seemed O a O bit O on O the O po-dank O side O of O the O computer O industry O . O,Computer.txt,,[]
171,No O more O ! O,Computer.txt,,[]
172,All O the O latest O Acer B-aspect stuff I-aspect is O top O notch O ! O,Computer.txt,Acer stuff[+1] ,['Acer stuff']
173,The O Acer B-aspect Monitor I-aspect has O an O extremely O bright O screen B-aspect and O its O design B-aspect allows O the O placement O in O an O area O -LRB- O from O a O heighth O perspective O -RRB- O that O many O 20 O '' O screens O will O not O fit O in O . O,Computer.txt,"Acer Monitor[+1], screen[+1], design[+1] ","['Acer Monitor', 'screen', 'design']"
174,Compared O to O the O 19 O '' O Dell O Monitor O this O replaced O it O is O far O brighter B-aspect and O weighs B-aspect much O less O . O,Computer.txt,"brighter[+1][a], weighs[+1] ","['brighter', 'weighs']"
175,Very O easy O to O set B-aspect up I-aspect . O,Computer.txt,set up[+1][v] ,['set up']
176,Highly O recommend O this O monitor B-aspect - O hard O to O beat O at O this O price B-aspect point O . O,Computer.txt,"monitor[+1], price[+1] ","['monitor', 'price']"
177,I O purchased O three O of O these O Acer O 19 O '' O at O very O good O rates O from O Amazon O ... O we O are O extremely O pleased O with O the O clarity B-aspect and O sharpness B-aspect . O,Computer.txt,"clarity[+1], sharpness[+1] ","['clarity', 'sharpness']"
178,Flying O first O class O at O tourist O rates O . O,Computer.txt,,[]
179,Ken O Monzingo O,Computer.txt,,[]
180,This O sleek B-aspect looking O monitor B-aspect is O absolutely O awesome O ! O ! O,Computer.txt,"sleek[+1][a], monitor[+1] ","['sleek', 'monitor']"
181,Everything O appears O larger O than O life O ! O ! O ! O,Computer.txt,,[]
182,This O Wonderful O product B-aspect was O easy O to O unbox B-aspect and O install B-aspect ! O ! O,Computer.txt,"product[+1], unbox[+1][v], install[+1][v] ","['product', 'unbox', 'install']"
183,Thuumbs O up O to O ACER B-aspect widescreen I-aspect ULTRA B-aspect Slim I-aspect monitor I-aspect . O,Computer.txt,"ACER widescreen[+1], ULTRA Slim monitor[+1] ","['ACER widescreen', 'ULTRA Slim monitor']"
184,We O use O these O monitors O in O the O office O . O,Computer.txt,,[]
185,"Well O , O other O people O do O - O I O use O a O Dell O 20 O '' O LCD O . O",Computer.txt,,[]
186,"First O gripe O : O I O set O up O a O lot O of O these O puppies O , O and O the O video B-aspect cable I-aspect does O n't O always O fit B-aspect into I-aspect the I-aspect socket I-aspect on O the O underside O of O the O monitor O . O",Computer.txt,"video cable[+1], fit into the socket[-1][v] ","['video cable', 'fit into the socket']"
187,It O 's O because O of O the O way O the O port O lines O up O -LRB- O or O does O n't O -RRB- O with O the O plastic O of O the O case O . O,Computer.txt,,[]
188,"To O get O the O cables O in O , O I O had O to O nick O bits O of O the O plastic O casing O on O the O end O of O the O cable O -LRB- O and O these O are O the O cables O that O ship O in O the O box O with O the O monitors O ! O -RRB- O",Computer.txt,,[]
189,Other O then O that O it O is O a O fantastic O display B-aspect for O the O price B-aspect . O,Computer.txt,"display[+1], price[+1] ","['display', 'price']"
190,"Second O gripe O : O In O the O 6 O or O so O months O since O we O purchased O our O batch O of O 30-40 O of O these O monitors B-aspect , O 2 O have O already O been O returned O for O repair O or O replacement O . O",Computer.txt,monitors[-1] ,['monitors']
191,That O 's O at O least O a O 5 O % O failure O rate O . O,Computer.txt,,[]
192,Not O good O . O,Computer.txt,,[]
193,Third O gripe O : O These O monitors B-aspect can O suffer O from O the O LCD O equivalent O of O screen O burn O - O `` O image O persistence O '' O if O you O like O . O,Computer.txt,monitors[-1] ,['monitors']
194,"If O you O leave O an O image O on O the O screen O long O enough O , O a O ghost O of O that O image O will O persist O into O the O LCD O even O after O you O switch O the O monitor O off O and O on O again O . O",Computer.txt,,[]
195,The O image O \* O will O \* O go O away O if O you O either O leave O the O monitor O off O for O a O while O or O leave O a O white O area O of O a O window O under O that O part O of O the O screen O - O but O it O takes O time O . O,Computer.txt,,[]
196,I O 'm O happy O with O my O Dell O . O,Computer.txt,,[]
197,I O have O n't O really O need O any O since O the O display B-aspect have O proven O to O be O very O intelligent O when O resizing O different O screen O res O 's O and O I O can O use O the O ATI O drivers O to O adjust O things O like O color O temp O and O gamma O . O,Computer.txt,display[+1] ,['display']
