,text,dataset,aspect_str,aspects
23,My O only O recommendation O - O include O a O remote O ... O BUY O THIS O ! O,Speaker.txt,,[]
24,"I O purchased O this O phone O set O for O work O , O thinking O that O inexpensive O replacement O phones O would O ease O the O pain O of O things O being O spilled O on O them O or O dropped O . O",Speaker.txt,,[]
25,"The O sound B-aspect quality I-aspect has O been O poor O since O day O one O , O the O base O constantly O drops O calls O , O and O now O there O seems O to O be O some O sort O of O short O circuit O in O the O base O -- O we O can O no O longer O use O the O AC O adapter O with O the O base O or O it O turns O off O completely O . O",Speaker.txt,sound quality[-1] ,['sound quality']
26,"When O I O purchased O this O set O , O I O never O imagined O I O would O be O running O my O business O telephones O off O of O 4 O AA O batteries O . O",Speaker.txt,,[]
27,Other O complaints O : O you O ca O n't O put O line O 1 O on O hold O and O answer O line O 2 O with O the O same O handset O without O a O `` O conference O call O '' O beginning O . O,Speaker.txt,,[]
28,The O incoming O call O volume B-aspect is O incredibly O low O and O it O is O often O difficult O to O hear O my O customers O -LRB- O it O was O so O bad O I O had O my O hearing O tested O because O I O thought O something O was O wrong O with O me O . O,Speaker.txt,volume[-1] ,['volume']
29,"Yes O , O I O 'm O blonde O , O but O this O proves O to O me O it O 's O the O phones O ! O -RRB- O",Speaker.txt,,[]
30,"I O got O this O for O use O on O my O truck O and O I O 'm O happy O with O it O for O the O most O part O , O it O is O loud B-aspect and O super O easy O to O install B-aspect , O however O you O are O going O to O want O an O amp O for O i O",Speaker.txt,"loud[+1][a], install[+1][v] ","['loud', 'install']"
31,I O will O never O buy O another O GE O phone O again O . O,Speaker.txt,,[]
32,These O speakers B-aspect have O great O sound B-aspect but O they O will O buzz O if O you O leave O them O on O with O the O sound B-aspect turned O up O . O,Speaker.txt,"speakers[+1], sound[+1] ","['speakers', 'sound']"
33,These O serve O as O my O primary O speakers O in O my O living O room O -LRB- O about O 14X22 O -RRB- O . O,Speaker.txt,,[]
34,"They O sit O on O stands O about O 8 O '' O high O , O and O are O pretty O close O to O being O in O the O corners O on O one O of O the O long O walls O . O",Speaker.txt,,[]
35,"I O am O sure O that O if O I O had O spent O more O and O gone O with O bigger O , O floor-standing O units O from O Klipsch O , O I O would O be O even O more O impressed O , O but O frankly O , O these O get O the O job O done O and O do O n't O seem O to O break O a O sweat O . O",Speaker.txt,,[]
36,"Most O of O our O listening O is O at O modest O volumes O , O but O I O have O turned O them O up O on O some O demanding O tracks O and O they O do O n't O flinch O . O",Speaker.txt,,[]
37,Even O the O bass B-aspect is O pretty O impressive O from O such O rather O small O drivers O . O,Speaker.txt,bass[+1] ,['bass']
38,"My O only O wish O would O be O that O these O would O 've O been O made O in O the O USA O rather O than O China O , O but O at O least O the O company O is O still O mostly O based O here O . O",Speaker.txt,,[]
39,"I O tried O to O use O these O with O my O laptop O -LRB- O Dell O Inspiron O 1720 O -RRB- O but O could O n't O get O rid O of O the O buzzing O noise B-aspect others O have O mentioned O , O no O matter O how O far O I O moved O them O from O the O computer O or O where O I O plugged O them O in O . O",Speaker.txt,noise[-1] ,['noise']
40,"I O took O them O to O a O different O room O and O tested O them O with O my O mp3 O player O , O where O they O worked B-aspect fine O and O sounded B-aspect pretty O good O . O",Speaker.txt,"worked[+1][v], sounded[+1][v] ","['worked', 'sounded']"
41,"So O -- O before O ordering O , O consider O what O you O will O use O them O for O . O",Speaker.txt,,[]
42,This O little O speaker B-aspect has O dynamite O sound B-aspect ! O ! O,Speaker.txt,"speaker[+1], sound[+1] ","['speaker', 'sound']"
43,I O should O have O ordered O two O . O,Speaker.txt,,[]
44,"My O only O complaint O , O is O that O the O cord B-aspect is O not O long O enough O . O",Speaker.txt,cord[-1] ,['cord']
45,I O use O it O for O my O tablet O . O,Speaker.txt,,[]
46,These O stands O are O about O 3 O feet O high O with O my O Onkyo O Surrounds O attached O . O,Speaker.txt,,[]
47,"Excellent O heavy O build O quality B-aspect , O and O the O stands B-aspect are O not O imposing O and O blend O fairly O well O into O the O rest O of O my O furniture O . O",Speaker.txt,"quality[+1], stands[+1] ","['quality', 'stands']"
48,Wire O runs O through O the O body O of O the O stand O - O giving O it O a O very O clean O look B-aspect . O,Speaker.txt,look[+1][v] ,['look']
49,I O used O the O double O sided O tape O along O the O base O for O mine O and O it O seems O to O be O pretty O secure O . O,Speaker.txt,,[]
50,"I O 'm O also O running O in-wall O rated O insulated O 14 O gauge O speaker O wire B-aspect , O and O the O stands B-aspect accommodate O this O thick O wire B-aspect perfectly O , O even O through O the O groove O in O the O bottom O of O the O base O . O",Speaker.txt,"stands[+1], wire[+1] ","['stands', 'wire']"
51,"I O 'm O very O happy O with O these O , O I O 'll O probably O buy O 2 O more O for O the O front B-aspect channels I-aspect . O",Speaker.txt,front channels[+1] ,['front channels']
52,One O thing O to O consider O is O that O these O stands B-aspect are O not O height O adjustable O and O the O speakers B-aspect will O not O angle O down O . O,Speaker.txt,"stands[-1], speakers[-1] ","['stands', 'speakers']"
53,So O be O mindful O of O your O seating O height O before O purchasing O this O . O,Speaker.txt,,[]
54,Pros O : O - O Big O crisp O screen O 1920x1080 O resolution O - O Under O $ O 200 O - O Decent O sounding O speakers B-aspect Cons O : O Volume B-aspect adjustment I-aspect is O a O little O annoying O but O not O really O a O big O problem O since O windows O has O volume O controls O . O,Speaker.txt,"speakers[+1], Volume adjustment[-1] ","['speakers', 'Volume adjustment']"
55,"I O got O mine O quick O , O everything O works O fine O , O botta O boom O botta O bing O . O",Speaker.txt,,[]
56,I O do O wish O they O came O with O mounting O screws O for O the O speakers O . O,Speaker.txt,,[]
57,The O main O problems O for O me O is O that O the O dsub B-aspect cord I-aspect from O the O sub O to O the O control O station O is O too O short O . O,Speaker.txt,dsub cord[-1] ,['dsub cord']
58,"That O and O for O the O center O speaker O , O when O I O mount O it O on O the O wall O its O so O top O heavy B-aspect that O it O falls O forward O , O leaning O out O about O and O inch O from O the O wall O . O",Speaker.txt,heavy[-1][a] ,['heavy']
59,"I O 'm O trying O to O find O some O bigger O screws O to O get O it O flush O , O but O the O screws O attach O at O the O bottom O so O there O 's O no O support O for O the O top O of O the O speaker O which O hangs O . O",Speaker.txt,,[]
60,"Thats O pretty O much O it O , O the O speakers B-aspect rock O , O the O control B-aspect station I-aspect and O remote B-aspect are O nifty O , O and O the O sub B-aspect is O powerful O . O",Speaker.txt,"speakers[+1], control station[+1], remote[+1], sub[+1] ","['speakers', 'control station', 'remote', 'sub']"
61,Great O speakers B-aspect overall O . O,Speaker.txt,speakers[+1] ,['speakers']
62,"I O 'm O a O college O kid O , O recreational O audiophile O and O bass O fanatic O , O studying O engineering O . O",Speaker.txt,,[]
63,I O started O off O building O a O custom O sub O encloser O with O dual O Kicker O CompVR O 12 O '' O subs O driven O by O a O 1200W O Sony O amp O . O,Speaker.txt,,[]
64,I O have O n't O stopped O searching O for O great O sound O since O . O,Speaker.txt,,[]
65,"I O 'm O running O a O pair O of O these O off O an O H\/K O AVR240 O , O combined O with O a O JBL O EC35 O center O , O a O JBL O S120PII O 400w O sub O , O and O two O sets O of O E30 O surrounds O . O",Speaker.txt,,[]
66,I O 'm O big O on O trying O anything O before O I O buy O it O . O,Speaker.txt,,[]
67,I O was O able O to O listen O to O these O and O the O E80s O -LRB- O the O dual O 6 O '' O floorstandings O -RRB- O at O a O local O audio O store O before O they O were O discontinued O . O,Speaker.txt,,[]
68,I O loved O the O sound B-aspect of O these O and O the O Polk O and O Klipsich O floorstandings O of O similar O characteristics O . O,Speaker.txt,sound[+1] ,['sound']
69,"With O the O JBLs O at O a O fraction O of O the O price O here O on O Amazon O , O it O was O no O question O . O",Speaker.txt,,[]
70,The O only O issue O was O what O model O to O get O ... O I O heard O very O little O difference O in O qualtiy O between O the O E60s O and O E80s O . O,Speaker.txt,,[]
71,"The O dual O 6 O '' O put O out O a O bit O lower O frequencies O , O but O the O difference O was O so O small O that O I O would O n't O be O able O to O notice O without O the O speakers O side O by O side O . O",Speaker.txt,,[]
72,"Living O in O a O small O college O apartment O the O E90s B-aspect and O E100s B-aspect were O beautiful O , O but O a O bit O overkill O for O what O I O needed O . O",Speaker.txt,"E90s[+1], E100s[+1] ","['E90s', 'E100s']"
73,I O deceided O on O these O over O the O E60s O with O the O hopes O that O a O single O 8 O '' O would O draw O less O from O my O amp O than O the O dual O 6 O '' O for O a O bit O less O money O . O,Speaker.txt,,[]
74,"Beautiful O home B-aspect theater I-aspect and O music B-aspect speaker I-aspect ... O crisp O highs B-aspect , O defined O mids B-aspect , O and O respectable O bass B-aspect . O",Speaker.txt,"home theater[+1], music speaker[+1], highs[+1], mids[+1], bass[+1] ","['home theater', 'music speaker', 'highs', 'mids', 'bass']"
75,"They O are O a O bit O top O heavy B-aspect , O as O any O tower O will O be O . O",Speaker.txt,heavy[-1][a] ,['heavy']
76,"and O I O love O extremely O low O , O loud O bass B-aspect , O and O as O such O , O I O suplemented O the O system O with O a O sweet O JBL B-aspect sub I-aspect . O",Speaker.txt,"bass[+1], JBL sub[+1] ","['bass', 'JBL sub']"
77,"Movies O sound O great O : O Saving O Private O Ryan O , O Fifth O Element O , O 40 O year O old O virgin O , O Anchorman O , O etc O . O . O",Speaker.txt,,[]
78,"Music O is O also O fantastic O -LRB- O with O different O amp O settings O tuned O for O genre O -RRB- O : O Ambient O , O electronica O , O hip-hop O , O rap O , O jazz O , O 80s O , O classical O , O rock O . O",Speaker.txt,,[]
79,"Ulrich O Schnauss O , O Bonobo O , O DJ O Shadow O , O Busta O , O Snoop O , O E40 O , O Louis O Armstrong O , O Michael O Jackson O , O Bach O , O Korn O , O Metallica O , O Hoobastank O , O 311 O . O",Speaker.txt,,[]
80,If O you O 're O looking O for O a O quality B-aspect tower I-aspect speaker I-aspect ... O this O is O it O . O,Speaker.txt,quality tower speaker[+1] ,['quality tower speaker']
81,"Bass B-aspect fanatics O , O look O at O the O S120PII O . O",Speaker.txt,Bass[+1] ,['Bass']
82,you O wo O n't O regret O it O . O,Speaker.txt,,[]
83,These O a O great O speakers B-aspect - O full O of O sound O . O,Speaker.txt,speakers[+1] ,['speakers']
84,The O bass B-aspect is O solid O and O can O be O quite O impressive O if O turned O up O . O,Speaker.txt,bass[+1] ,['bass']
85,The O speakers B-aspect look B-aspect nice O and O are O easy O to O use B-aspect . O,Speaker.txt,"speakers[+1], look[+1][v], use[+1][v] ","['speakers', 'look', 'use']"
86,"This O is O a O great O portable B-aspect speaker B-aspect system I-aspect , O but O wanted O to O let O people O know O that O if O your O ipod O is O in O an O iSkin O case O you O can O not O dock O the O ipod O without O first O removing O the O skin O . O",Speaker.txt,"speaker system[+1], portable[+1][a] ","['speaker system', 'portable']"
87,I O spent O a O lot O of O time O looking O online O for O this O information O and O finally O took O my O ipod O and O iskin O to O a O store O to O test O it O out O and O learned O this O . O,Speaker.txt,,[]
88,"if O you O 're O okay O with O removing O the O skin O each O time O you O want O to O use O the O speaker O system O , O then O by O all O means O purchase O these O speakers B-aspect as O they O are O great O ! O",Speaker.txt,speakers[+1] ,['speakers']
89,Logitech O have O a O way O of O seeing O what O is O needed O in O any O given O area O and O bringing O it O to O fruition O . O,Speaker.txt,,[]
90,Hence O the O Logitech O Portable O Speakers O are O the O most O obvious O product O for O personal O use O in O this O kind O of O area O . O,Speaker.txt,,[]
91,"I O have O a O 2 O dollar O radio O about O the O same O size O as O this O unit O , O and O whilst O it O is O not O as O sturdy O , O it O has O lasted O . O",Speaker.txt,,[]
92,"Most O products O will O last O if O taken O care O of O , O and O Logitech B-aspect 's I-aspect products I-aspect are O no O exception O to O this O rule O , O however O , O since O they O are O somewhat O , O in O fact O a O great O deal O more O sturdy O , O than O my O old O radio O . O",Speaker.txt,Logitech 's products[+1] ,"[""Logitech 's products""]"
93,"The O comparable O product B-aspect in O quality B-aspect is O the O old O style O Shelf O Speaker O popular O in O the O 80 O 's O , O called O the O brick O , O but O this O unit O does O not O have O the O weight B-aspect of O that O product B-aspect . O",Speaker.txt,"product[+1], quality[+1], weight[+1] ","['product', 'quality', 'weight']"
94,"The O speakers B-aspect perform B-aspect very O well O , O and O with O the O bass O boost O , O the O sound B-aspect fills O outs O exceedingly O well O . O",Speaker.txt,"speakers[+1], perform[+1][v], sound[+1] ","['speakers', 'perform', 'sound']"
95,"For O a O small O , O portable O , O unit B-aspect , O this O allows O you O to O listen O to O , O as O well O as O share O Ipod O music O , O and O podcasts O , O in O an O intimate O setting O . O",Speaker.txt,unit[+1] ,['unit']
96,An O excellent O product B-aspect with O excellent O and O typically O superb O Logitech B-aspect production I-aspect values I-aspect . O,Speaker.txt,"product[+1], Logitech production values[+1] ","['product', 'Logitech production values']"
97,"I O have O owned O my O 5500s O for O a O couple O of O years O now O and O still O love O them O , O at O least O in O general O . O",Speaker.txt,,[]
98,For O the O price B-aspect there O 's O nothing O better O . O,Speaker.txt,price[+1] ,['price']
99,I O especially O love O the O ` O remote O ' O controller B-aspect stand O with O it O 's O big O volume B-aspect knob I-aspect and O simple O selector B-aspect buttons I-aspect . O,Speaker.txt,"controller[+1], volume knob[+1], selector buttons[+1] ","['controller', 'volume knob', 'selector buttons']"
100,I O 've O tried O to O find O a O full-size O receiver O with O something O comparable O but O there O 's O nothing O . O,Speaker.txt,,[]
101,The O 5500 O is O effectively O a O ` O receiver O ' O in O that O it O has O multiple O inputs O and O full O Dolby O and O DTS O processing O -LRB- O just O no O radio O : O - O -RRB- O The O one O real O problem O I O 've O had O was O something O that O I O did O n't O even O notice O until O months O after O I O 'd O purchased O it O . O,Speaker.txt,,[]
102,When O I O mute O the O optical O input O the O sub-woofer O IS O NOT O muted O ? O ! O,Speaker.txt,,[]
103,"I O have O my O TV O 's O tuner O connected O to O the O optical O and O my O HTPC O connected O to O the O coax O , O and O I O mostly O use O the O computer O to O watch O recordings O . O",Speaker.txt,,[]
104,"So O it O was O only O on O the O rare O occasion O that O I O was O watching O a O live O broadcast O \* O AND O \* O hit O mute O during O a O commercial O \* O AND O \* O that O the O commercial O had O a O 5.1 O soundtrack O -LRB- O with O sub-woofer O sounds O , O i.e O . O , O the O '' O .1 O '' O part O -RRB- O that O I O realized O there O was O something O wrong O . O",Speaker.txt,,[]
105,I O would O be O interested O to O know O if O any O other O 5500 O owners O have O the O same O problem O as O Logitech O tech O support O said O it O was O an O unknown O problem O . O,Speaker.txt,,[]
106,They O offered O to O replace O my O controller O but O -- O important O to O note O -- O they O were O unwilling O to O cross-ship B-aspect it O . O,Speaker.txt,cross-ship[-1][v] ,['cross-ship']
107,So O I O would O have O had O to O go O without O surround O sound O while O waiting\/trusting O them O to O send O me O a O replacement O asap O . O,Speaker.txt,,[]
108,It O just O was O n't O worth O it O and O so O I O 've O had O to O live O with O the O problem O -LRB- O infrequent O as O it O is O -RRB- O . O,Speaker.txt,,[]
109,This O is O not O exactlly O what O I O expected O but O I O was O plesentlly O surprised O . O,Speaker.txt,,[]
110,The O sound B-aspect quality I-aspect is O really O good O . O,Speaker.txt,sound quality[+1] ,['sound quality']
111,The O size B-aspect is O small O . O,Speaker.txt,size[+1] ,['size']
112,The O way O I O have O to O put O in O my O IPod O was O a O little O tricky O but O when O it O was O done O the O speakers B-aspect sound O really O good O . O,Speaker.txt,speakers[+1] ,['speakers']
113,Ive O only O had O it O a O few O days O so O I O cant O say O anymore O than O that O . O,Speaker.txt,,[]
114,I O had O the O Klipsh O promedia O speakers O before O the O corsair O 2500 O also O and O I O can O tell O you O the O klipsh O does O not O compare O at O all O to O the O corsair O . O,Speaker.txt,,[]
115,The O Klipsh B-aspect subwoofer I-aspect is O laughable O . O,Speaker.txt,Klipsh subwoofer[-1] ,['Klipsh subwoofer']
116,The O Satellites B-aspect are O good O but O the O corsair B-aspect is O more O responsive O and O clean O . O,Speaker.txt,"Satellites[+1], corsair[+1] ","['Satellites', 'corsair']"
117,The O subwoofer O of O the O corsair O is O miles O ahead O of O the O Klipsh O . O,Speaker.txt,,[]
118,You O pay O for O what O you O get O . O,Speaker.txt,,[]
119,I O have O sb O titanium O fatility O pro O sound O card O . O,Speaker.txt,,[]
120,DO O NOT O PURCHASE O ... O this O item O will O not O hold O a O charge O and O spontaneously O deletes O the O downloads O ... O spend O the O $ O $ O for O the O iPod O . O,Speaker.txt,,[]
121,"Also O , O Amamzon O will O not O refund O me O , O does O n't O have O a O phone O number O for O the O manufacturer O or O any O other O contact O info O for O Visul O Land O . O",Speaker.txt,,[]
122,I O was O n't O quite O sure O what O to O make O of O this O speaker O when O it O arrived O . O,Speaker.txt,,[]
123,"I O have O no O experience O with O ` O speaker O bars O ' O as O my O home O theater O system O consists O of O traditional O front O speakers O , O center O channel O , O and O four O rear O speakers O . O",Speaker.txt,,[]
124,The O speaker B-aspect arived O in O excellent O condition B-aspect . O,Speaker.txt,"speaker[+1], condition[+1] ","['speaker', 'condition']"
125,The O styrofoam O inserts O kept O everything O secure O and O undamaged O . O,Speaker.txt,,[]
126,"Enclosed O were O the O instructions O , O a O wall O mounting O bracket O , O and O a O bracket O for O placing O the O speaker O on O a O shelf O . O",Speaker.txt,,[]
127,"My O inital O thought O was O `` O damn O , O this O thing O is O a O beast O '' O . O",Speaker.txt,,[]
128,I O could O probably O battle O Orcs O in O the O front O yard O with O this O speaker O bar O . O,Speaker.txt,,[]
129,The O build O quality B-aspect is O top O notch O . O,Speaker.txt,quality[+1] ,['quality']
130,"Very O tight O joints B-aspect , O excellent O black O finish B-aspect , O and O precise O speaker B-aspect wire I-aspect hook-ups I-aspect . O",Speaker.txt,"joints[+1], finish[+1], speaker wire hook-ups[+1] ","['joints', 'finish', 'speaker wire hook-ups']"
131,I O chose O to O place O the O speaker O on O my O home O theater O stand O on O the O top O shelf O directly O in O front O of O the O TV O . O,Speaker.txt,,[]
132,My O TV O is O a O 46 O '' O Sony O Bravia O LCD O with O a O Sony O 7.1 O home O theater O system O . O,Speaker.txt,,[]
133,To O test O the O speaker O bar O I O used O my O new O BluRay O disc O of O Transformers O 2 O . O,Speaker.txt,,[]
134,Initially O the O sound B-aspect was O low O and O sounded O `` O off O '' O . O,Speaker.txt,sound[-1] ,['sound']
135,Then O I O remembered O to O recalibrate O the O Sony O audio O since O I O added O different O speakers O . O,Speaker.txt,,[]
136,After O a O quick O calibration O I O fired O up O Transformers O 2 O . O,Speaker.txt,,[]
137,My O initial O reaction O was O `` O WOW O '' O . O,Speaker.txt,,[]
138,The O front O sound O comes O directly O from O the O front O of O the O TV O as O sound O should O . O,Speaker.txt,,[]
139,I O did O n't O realize O that O having O front O speakers O off O to O the O sides O of O the O TV O would O make O so O much O difference O . O,Speaker.txt,,[]
140,"The O sound B-aspect was O crisp O , O clear O , O and O no O distortion O . O",Speaker.txt,sound[+1] ,['sound']
141,I O cranked O the O audio O up O to O level O 40 O during O the O best O Decepticon O battle O . O,Speaker.txt,,[]
142,The O speaker B-aspect bar I-aspect response O was O spot-on O . O,Speaker.txt,speaker bar[+1] ,['speaker bar']
143,The O sounds B-aspect were O as O the O movie O directors O intended O . O,Speaker.txt,sounds[+1] ,['sounds']
144,I O did O n't O get O any O wierd O sounds B-aspect from O the O side O speakers O like O I O did O with O my O old O front O speakers O . O,Speaker.txt,sounds[+1] ,['sounds']
145,I O was O able O to O enjoy O the O Transformers O even O more O than O my O initial O viewing O . O,Speaker.txt,,[]
146,For O a O second O test O I O tuned O into O a O show O on O ScienceHD O . O,Speaker.txt,,[]
147,"Again O , O the O sounds B-aspect were O spot-on O and O projected O from O where O they O should O , O the O front O of O the O TV O . O",Speaker.txt,sounds[+1] ,['sounds']
148,Very O nice O since O this O was O a O normal O cable O HD O program O . O,Speaker.txt,,[]
149,I O 'm O quite O happy O with O my O new O speaker B-aspect bar I-aspect . O,Speaker.txt,speaker bar[+1] ,['speaker bar']
150,I O 'm O kicking O myself O for O not O embracing O this O technology O earlier O . O,Speaker.txt,,[]
151,"For O those O of O you O looking O for O excellent O sound B-aspect reproduction I-aspect , O expecially O during O a O raging O Decepticon O battle O , O look O no O further O . O",Speaker.txt,sound reproduction[+1] ,['sound reproduction']
152,This O Pinnacle B-aspect speaker I-aspect bar I-aspect is O well O worth O the O money O . O,Speaker.txt,Pinnacle speaker bar[+1] ,['Pinnacle speaker bar']
153,"It O also O has O a O 10 O year O warranty B-aspect , O which O is O just O icing O on O the O cake O . O",Speaker.txt,warranty[+1] ,['warranty']
154,I O recommend O it O to O no O one O . O,Speaker.txt,,[]
155,Save O you O 're O money O and O keep O shopping O . O,Speaker.txt,,[]
156,Over O for O the O price B-aspect this O is O a O good O unit B-aspect . O,Speaker.txt,"price[+1], unit[+1] ","['price', 'unit']"
157,"Sound B-aspect quality I-aspect is O great O , O bass B-aspect quality I-aspect is O beyond O good O . O",Speaker.txt,"Sound quality[+1], bass quality[+1] ","['Sound quality', 'bass quality']"
158,Build O quality B-aspect is O great O . O,Speaker.txt,quality[+1] ,['quality']
159,The O remote B-aspect control I-aspect and O reciever B-aspect not O so O good O . O,Speaker.txt,"remote control[-1], reciever[-1] ","['remote control', 'reciever']"
160,The O buttons B-aspect are O confusing O and O super O small O . O,Speaker.txt,buttons[-1] ,['buttons']
161,When O left O on O for O 8 O + O hours O you O get O a O unusual O Humm O that O does O n't O go O away O till O cooled O off O . O,Speaker.txt,,[]
162,Still O for O the O price B-aspect you O ca O n't O find O better O for O the O cost O . O,Speaker.txt,price[+1] ,['price']
163,I O 'm O part O of O the O group O that O has O had O no O luck O with O these O . O,Speaker.txt,,[]
164,"They O worked O in O the O beginning O ... O then O something O fried O inside O the O sub O ... O returned O them O , O got O new O ones O ... O Same O thing O happened O ... O now O they O are O unuseable O . O",Speaker.txt,,[]
165,They O start O to O go O when O you O hear O the O light O crackling O ... O then O it O moves O into O the O bass O distortion O mode O ... O now O they O just O hum O loudly O with O intermitent O loud O crackling O . O,Speaker.txt,,[]
166,"I O 'm O now O shopping O for O new O speaker O and O when O I O saw O that O they O were O still O available O I O just O wanted O to O see O what O other O folks O were O saying O about O them O ... O WOW O , O I O 'm O not O alone O ! O",Speaker.txt,,[]
167,"They O look B-aspect cool O but O they O have O a O quality B-aspect issue I-aspect for O sure O ... O hit O or O miss O I O guess O , O a O gamble O for O sure O ! O",Speaker.txt,"look[+1][v], quality issue[-1] ","['look', 'quality issue']"
168,"This O audio B-aspect bar I-aspect has O a O great O sound B-aspect , O even O when O i O turn O it O up O to O the O highest O level O on O my O laptop O . O",Speaker.txt,"audio bar[+1], sound[+1] ","['audio bar', 'sound']"
169,It O only O bother O 's O me O when O i O want O the O laptop O in O my O lap O so O i O need O the O screen O down O a O little O but O this O device O pulls O it O way O back O down O . O,Speaker.txt,,[]
170,Other O than O that O the O sound B-aspect is O so O crisp O and O clear O and O I O would O still O purchase O this O all O over O again O . O,Speaker.txt,sound[+1] ,['sound']
171,"If O anything O sometimes O I O just O lay O it O behind O my O laptop O when O it O 's O on O the O table O or O you O could O just O have O it O laying O next O to O you O , O like O on O the O couch O or O something O . O",Speaker.txt,,[]
172,The O sound B-aspect is O so O good O that O my O boyfriend O wants O one O now O ! O,Speaker.txt,sound[+1] ,['sound']
173,I O purchased O 4 O pairs O of O theese O speakers O and O installed O them O in O my O family O room O -LRB- O I O only O used O 7 O -RRB- O for O a O surround O sound O system O . O,Speaker.txt,,[]
174,they O were O easy O to O install B-aspect and O ended O up O using O 300 O feet O of O cable O . O,Speaker.txt,install[+1][v] ,['install']
175,For O the O price B-aspect of O theese O speakers O the O sound B-aspect that O comes O out O is O unbelievable O . O,Speaker.txt,"price[+1], sound[+1] ","['price', 'sound']"
176,Billy O Joel O was O n't O kidding O when O he O said O you O get O more O mileage O from O a O cheep B-aspect pair O of O speakers B-aspect . O,Speaker.txt,"speakers[+1], cheep[+1][a] ","['speakers', 'cheep']"
177,The O frist O thing O I O did O was O put O Ice O Age O in O the O Blueray O Player O and O the O THX O sound O check O was O AWESOM O . O,Speaker.txt,,[]
178,My O wife O who O really O could O care O less O about O thees O things O was O impressed O I O do O n't O think O I O will O ever O go O to O the O movie O theater O again O . O,Speaker.txt,,[]
179,I O highly O recomend O theese O speakers B-aspect . O,Speaker.txt,speakers[+1] ,['speakers']
180,"As O always O , O super O quick O shipping B-aspect by O Amazon O , O items O arrived O in O great O shape B-aspect . O",Speaker.txt,"shipping[+1][v], shape[+1] ","['shipping', 'shape']"
